SetName,Brand,Year,CardNumber,First,Last,Rookie
1949 Bowman,Bowman,1949,1,Vern,Bickford,1
1949 Bowman,Bowman,1949,2,Whitey,Lockman,0
1949 Bowman,Bowman,1949,3,Bob,Porterfield,1
1949 Bowman,Bowman,1949,4A,Jerry,Priddy NNOF,1
1949 Bowman,Bowman,1949,4B,Jerry,Priddy NOF,0
1949 Bowman,Bowman,1949,5,Hank,Sauer,0
1949 Bowman,Bowman,1949,6,Phil,Cavarretta,1
1949 Bowman,Bowman,1949,7,Joe,Dobson,1
1949 Bowman,Bowman,1949,8,Murry,Dickson,1
1949 Bowman,Bowman,1949,9,Ferris,Fain,0
1949 Bowman,Bowman,1949,10,Ted,Gray,1
1949 Bowman,Bowman,1949,11,Lou,Boudreau,1
1949 Bowman,Bowman,1949,12,Cass,Michaels,1
1949 Bowman,Bowman,1949,13,Bob,Chesnes,1
1949 Bowman,Bowman,1949,14,Curt,Simmons,1
1949 Bowman,Bowman,1949,15,Ned,Garver,1
1949 Bowman,Bowman,1949,16,Al,Kozar,1
1949 Bowman,Bowman,1949,17,Earl,Torgeson,1
1949 Bowman,Bowman,1949,18,Bobby,Thomson,0
1949 Bowman,Bowman,1949,19,Bobby,Brown,1
1949 Bowman,Bowman,1949,20,Gene,Hermanski,1
1949 Bowman,Bowman,1949,21,Frank,Baumholtz,1
1949 Bowman,Bowman,1949,22,Peanuts,Lowrey,1
1949 Bowman,Bowman,1949,23,Bobby,Doerr,0
1949 Bowman,Bowman,1949,24,Stan,Musial,0
1949 Bowman,Bowman,1949,25,Carl,Scheib,1
1949 Bowman,Bowman,1949,26,George,Kell,1
1949 Bowman,Bowman,1949,27,Bob,Feller,0
1949 Bowman,Bowman,1949,28,Don,Kolloway,1
1949 Bowman,Bowman,1949,29,Ralph,Kiner,0
1949 Bowman,Bowman,1949,30,Andy,Seminick,0
1949 Bowman,Bowman,1949,31,Dick,Kokos,1
1949 Bowman,Bowman,1949,32,Eddie,Yost,1
1949 Bowman,Bowman,1949,33,Warren,Spahn,0
1949 Bowman,Bowman,1949,34,Dave,Koslo,0
1949 Bowman,Bowman,1949,35,Vic,Raschi,1
1949 Bowman,Bowman,1949,36,Pee,Wee Reese,0
1949 Bowman,Bowman,1949,37,Johnny,Wyrostek,0
1949 Bowman,Bowman,1949,38,Emil,Verban,0
1949 Bowman,Bowman,1949,39,Billy,Goodman,1
1949 Bowman,Bowman,1949,40,George,Munger,1
1949 Bowman,Bowman,1949,41,Lou,Brissie,1
1949 Bowman,Bowman,1949,42,Hoot,Evers,1
1949 Bowman,Bowman,1949,43,Dale,Mitchell,1
1949 Bowman,Bowman,1949,44,Dave,Philley,1
1949 Bowman,Bowman,1949,45,Wally,Westlake,1
1949 Bowman,Bowman,1949,46,Robin,Roberts,1
1949 Bowman,Bowman,1949,47,Johnny,Sain,0
1949 Bowman,Bowman,1949,48,Willard,Marshall,0
1949 Bowman,Bowman,1949,49,Frank,Shea,0
1949 Bowman,Bowman,1949,50,Jackie,Robinson,1
1949 Bowman,Bowman,1949,51,Herman,Wehmeier,0
1949 Bowman,Bowman,1949,52,Johnny,Schmitz,1
1949 Bowman,Bowman,1949,53,Jack,Kramer,1
1949 Bowman,Bowman,1949,54,Marty,Marion,0
1949 Bowman,Bowman,1949,55,Eddie,Joost,0
1949 Bowman,Bowman,1949,56,Pat,Mullin,1
1949 Bowman,Bowman,1949,57,Gene,Bearden,1
1949 Bowman,Bowman,1949,58,Bob,Elliott,0
1949 Bowman,Bowman,1949,59,Jack,Lohrke,0
1949 Bowman,Bowman,1949,60,Yogi,Berra,0
1949 Bowman,Bowman,1949,61,Rex,Barney,0
1949 Bowman,Bowman,1949,62,Grady,Hatton,1
1949 Bowman,Bowman,1949,63,Andy,Pafko,1
1949 Bowman,Bowman,1949,64,Dom,DiMaggio,0
1949 Bowman,Bowman,1949,65,Enos,Slaughter,0
1949 Bowman,Bowman,1949,66,Elmer,Valo,1
1949 Bowman,Bowman,1949,67,Alvin,Dark,1
1949 Bowman,Bowman,1949,68,Sheldon,Jones,0
1949 Bowman,Bowman,1949,69,Tommy,Henrich,0
1949 Bowman,Bowman,1949,70,Carl,Furillo,1
1949 Bowman,Bowman,1949,71,Vern,Stephens,1
1949 Bowman,Bowman,1949,72,Tommy,Holmes,1
1949 Bowman,Bowman,1949,73,Billy,Cox,1
1949 Bowman,Bowman,1949,74,Tom,McBride,1
1949 Bowman,Bowman,1949,75,Eddie,Mayo,1
1949 Bowman,Bowman,1949,76,Bill,Nicholson,1
1949 Bowman,Bowman,1949,77,Ernie,Bonham,1
1949 Bowman,Bowman,1949,78A,Sam,Zoldak NNOF,1
1949 Bowman,Bowman,1949,78B,Sam,Zoldak NOF,0
