SetName,Brand,Year,CardNumber,First,Last,Rookie
1955 Bowman,Bowman,1955,1,Hoyt,Wilhelm,0
1955 Bowman,Bowman,1955,2,Alvin,Dark,0
1955 Bowman,Bowman,1955,3,Joe,Coleman,0
1955 Bowman,Bowman,1955,4,Eddie,Waitkus,0
1955 Bowman,Bowman,1955,5,Jim,Robertson,0
1955 Bowman,Bowman,1955,6,Pete,Suder,0
1955 Bowman,Bowman,1955,7,Gene,Baker,0
1955 Bowman,Bowman,1955,8,Warren,Hacker,0
1955 Bowman,Bowman,1955,9,Gil,McDougald,0
1955 Bowman,Bowman,1955,10,Phil,Rizzuto,0
1955 Bowman,Bowman,1955,11,Bill,Bruton,0
1955 Bowman,Bowman,1955,12,Andy,Pafko,0
1955 Bowman,Bowman,1955,13,Clyde,Vollmer,0
1955 Bowman,Bowman,1955,14,Gus,Keriazakos,0
1955 Bowman,Bowman,1955,15,Frank,Sullivan,0
1955 Bowman,Bowman,1955,16,Jimmy,Piersall,0
1955 Bowman,Bowman,1955,17,Del,Ennis,0
1955 Bowman,Bowman,1955,18,Stan,Lopata,0
1955 Bowman,Bowman,1955,19,Bobby,Avila,0
1955 Bowman,Bowman,1955,20,Al,Smith,0
1955 Bowman,Bowman,1955,21,Don,Hoak,0
1955 Bowman,Bowman,1955,22,Roy,Campanella,0
1955 Bowman,Bowman,1955,23,Al,Kaline,0
1955 Bowman,Bowman,1955,24,Al,Aber,0
1955 Bowman,Bowman,1955,25,Minnie,Minoso,0
1955 Bowman,Bowman,1955,26,Virgil,Trucks,0
1955 Bowman,Bowman,1955,27,Preston,Ward,0
1955 Bowman,Bowman,1955,28,Dick,Cole,0
1955 Bowman,Bowman,1955,29,Red,Schoendienst,0
1955 Bowman,Bowman,1955,30,Bill,Sarni,0
1955 Bowman,Bowman,1955,31,Johnny,Temple,1
1955 Bowman,Bowman,1955,32,Wally,Post,0
1955 Bowman,Bowman,1955,33,Nellie,Fox,0
1955 Bowman,Bowman,1955,34,Clint,Courtney,0
1955 Bowman,Bowman,1955,35,Bill,Tuttle,0
1955 Bowman,Bowman,1955,36,Wayne,Belardi,0
1955 Bowman,Bowman,1955,37,Pee,Wee Reese,0
1955 Bowman,Bowman,1955,38,Early,Wynn,0
1955 Bowman,Bowman,1955,39,Bob,Darnell,0
1955 Bowman,Bowman,1955,40,Vic,Wertz,0
1955 Bowman,Bowman,1955,41,Mel,Clark,0
1955 Bowman,Bowman,1955,42,Bob,Greenwood,0
1955 Bowman,Bowman,1955,43,Bob,Buhl,0
1955 Bowman,Bowman,1955,44,Danny,O'Connell,0
1955 Bowman,Bowman,1955,45,Tom,Umphlett,0
1955 Bowman,Bowman,1955,46,Mickey,Vernon,0
1955 Bowman,Bowman,1955,47,Sammy,White,0
1955 Bowman,Bowman,1955,48A,Milt,Bolling,0
1955 Bowman,Bowman,1955,48B,Milt,Bolling,0
1955 Bowman,Bowman,1955,49,Jim,Greengrass,0
1955 Bowman,Bowman,1955,50,Hobie,Landrith,0
1955 Bowman,Bowman,1955,51,Elvin,Tappe,0
1955 Bowman,Bowman,1955,52,Hal,Rice,0
1955 Bowman,Bowman,1955,53,Alex,Kellner,0
1955 Bowman,Bowman,1955,54,Don,Bollweg,0
1955 Bowman,Bowman,1955,55,Cal,Abrams,0
1955 Bowman,Bowman,1955,56,Billy,Cox,0
1955 Bowman,Bowman,1955,57,Bob,Friend,0
1955 Bowman,Bowman,1955,58,Frank,Thomas,0
1955 Bowman,Bowman,1955,59,Whitey,Ford,0
1955 Bowman,Bowman,1955,60,Enos,Slaughter,0
1955 Bowman,Bowman,1955,61,Paul,LaPalme,0
1955 Bowman,Bowman,1955,62,Royce,Lint,0
1955 Bowman,Bowman,1955,63,Irv,Noren,0
1955 Bowman,Bowman,1955,64,Curt,Simmons,0
1955 Bowman,Bowman,1955,65,Don,Zimmer,1
1955 Bowman,Bowman,1955,66,George,Shuba,0
1955 Bowman,Bowman,1955,67,Don,Larsen,0
1955 Bowman,Bowman,1955,68,Elston,Howard,1
1955 Bowman,Bowman,1955,69,Billy,Hunter,0
1955 Bowman,Bowman,1955,70,Lew,Burdette,0
1955 Bowman,Bowman,1955,71,Dave,Jolly,0
1955 Bowman,Bowman,1955,72,Chet,Nichols,0
1955 Bowman,Bowman,1955,73,Eddie,Yost,0
1955 Bowman,Bowman,1955,74,Jerry,Snyder,0
1955 Bowman,Bowman,1955,75,Brooks,Lawrence,1
1955 Bowman,Bowman,1955,76,Tom,Poholsky,0
1955 Bowman,Bowman,1955,77,Jim,McDonald,0
1955 Bowman,Bowman,1955,78,Gil,Coan,0
1955 Bowman,Bowman,1955,79,Willie,Miranda,0
1955 Bowman,Bowman,1955,80,Lou,Limmer,0
1955 Bowman,Bowman,1955,81,Bobby,Morgan,0
1955 Bowman,Bowman,1955,82,Lee,Walls,0
1955 Bowman,Bowman,1955,83,Max,Surkont,0
1955 Bowman,Bowman,1955,84,George,Freese,0
1955 Bowman,Bowman,1955,85,Cass,Michaels,0
1955 Bowman,Bowman,1955,86,,Ted,0
1955 Bowman,Bowman,1955,87,Randy,Jackson,0
1955 Bowman,Bowman,1955,88,Steve,Bilko,0
1955 Bowman,Bowman,1955,89,Lou,Boudreau,0
1955 Bowman,Bowman,1955,90,Art,Ditmar,0
1955 Bowman,Bowman,1955,91,Dick,Marlowe,0
1955 Bowman,Bowman,1955,92,George,Zuverink,0
1955 Bowman,Bowman,1955,93,Andy,Seminick,0
1955 Bowman,Bowman,1955,94,Hank,Thompson,0
1955 Bowman,Bowman,1955,95,Sal,Maglie,0
1955 Bowman,Bowman,1955,96,Ray,Narleski,1
1955 Bowman,Bowman,1955,97,Johnny,Podres,0
1955 Bowman,Bowman,1955,98,Jim,Gilliam,0
1955 Bowman,Bowman,1955,99,Jerry,Coleman,0
1955 Bowman,Bowman,1955,100,Tom,Morgan,0
1955 Bowman,Bowman,1955,101A,Don,Johnson,0
1955 Bowman,Bowman,1955,101B,Don,Johnson,0
1955 Bowman,Bowman,1955,102,Bobby,Thomson,0
1955 Bowman,Bowman,1955,103,Eddie,Mathews,0
1955 Bowman,Bowman,1955,104,Bob,Porterfield,0
1955 Bowman,Bowman,1955,105,Johnny,Schmitz,0
1955 Bowman,Bowman,1955,106,Del,Rice,0
1955 Bowman,Bowman,1955,107,Solly,Hemus,0
1955 Bowman,Bowman,1955,108,Lou,Kretlow,0
1955 Bowman,Bowman,1955,109,Vern,Stephens,0
1955 Bowman,Bowman,1955,110,Bob,Miller,0
1955 Bowman,Bowman,1955,111,Steve,Ridzik,0
1955 Bowman,Bowman,1955,112,Granny,Hamner,0
1955 Bowman,Bowman,1955,113,Bob,Hall,0
1955 Bowman,Bowman,1955,114,Vic,Janowicz,0
1955 Bowman,Bowman,1955,115,Roger,Bowman,0
1955 Bowman,Bowman,1955,116,Sandy,Consuegra,0
1955 Bowman,Bowman,1955,117,Johnny,Groth,0
1955 Bowman,Bowman,1955,118,Bobby,Adams,0
1955 Bowman,Bowman,1955,119,Joe,Astroth,0
1955 Bowman,Bowman,1955,120,Ed,Burtschy,0
1955 Bowman,Bowman,1955,121,Rufus,Crawford,0
1955 Bowman,Bowman,1955,122,Al,Corwin,0
1955 Bowman,Bowman,1955,123,Marv,Grissom,0
1955 Bowman,Bowman,1955,124,Johnny,Antonelli,0
1955 Bowman,Bowman,1955,125,Paul,Giel,0
1955 Bowman,Bowman,1955,126,Billy,Goodman,0
1955 Bowman,Bowman,1955,127,Hank,Majeski,0
1955 Bowman,Bowman,1955,128,Mike,Garcia,0
1955 Bowman,Bowman,1955,129,Hal,Naragon,0
1955 Bowman,Bowman,1955,130,Richie,Ashburn,0
1955 Bowman,Bowman,1955,131,Willard,Marshall,0
1955 Bowman,Bowman,1955,132A,Harvey,Kueen,0
1955 Bowman,Bowman,1955,132B,Harvey,Kuenn,0
1955 Bowman,Bowman,1955,133,Charles,King,0
1955 Bowman,Bowman,1955,134,Bob,Feller,0
